OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,START_DATE,END_DATE,TREATED_AC,GIS_ACRES,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS,Shape_Length,Shape_Area
"1319","2009",CA,USF,MDF,"0509555020043000001",FOURMILE,"3",2009/05/12 00:00:00,2009/11/25 00:00:00,12.2034405141103,12.2034406661987,,,,949.749409583028,49385.5716199036
"1320","2007",CA,USF,MDF,"0509555050040000000",ENQUIST,"3",2007/04/02 00:00:00,2007/05/13 00:00:00,90.4679523556829,90.4679489135742,,,,3994.7223110078,366110.814011972
"1321","2006",CA,USF,MDF,"0509555090028000000",TOURNQUIST,"3",2006/09/15 00:00:00,2006/10/15 00:00:00,124.835644857872,124.835647583008,,,,3140.4731003756,505191.931137525
"1322","2008",CA,USF,MDF,"0509555110053000001",CROWDER ELK HABITAT RX BURN,"3",2008/10/01 00:00:00,2008/10/16 00:00:00,566.916733766409,566.916748046875,,,,6810.06686344663,2294230.71655679
"1323","2009",CA,USF,MDF,"0509555110053000002",CROWDER ELK HABITAT RX BURN,"3",2008/10/01 00:00:00,2009/10/06 00:00:00,625.432118548139,625.43212890625,,,,6898.20372740631,2531034.04943599
"1324","2012",CA,USF,MDF,"0509555110054000000",,"3",2009/10/01 00:00:00,2012/05/18 00:00:00,255.374008801504,255.374008178711,,,,3854.60684588405,1033461.9476324
"1325","2010",CA,USF,MDF,"0509555110055000000",KELLOGG RXBURN,"3",2010/10/01 00:00:00,2010/10/14 00:00:00,211.139150645593,211.139144897461,,,,4675.61146986371,854449.827810197
"1326","2010",CA,USF,MDF,"0509555110056000000",KELLOGG RXBURN,"3",2010/10/01 00:00:00,2010/10/12 00:00:00,392.863857447343,392.863861083984,,,,5922.67252110553,1589863.62174328
"1327","2010",CA,USF,MDF,"0509555110057000000",KELLOG RXBURN,"3",2010/10/01 00:00:00,2010/10/15 00:00:00,271.360388695136,271.360382080078,,,,4693.64330035132,1098156.52948033
"1328","2007",CA,USF,MDF,"0509555200029000000",HACKAMORE RX BURN,"3",2007/04/02 00:00:00,2007/04/29 00:00:00,11.0606178170133,11.0606174468994,,,,1585.02384000115,44760.732248492
"1329","2009",CA,USF,MDF,"0509555240033000001",PLANTATION,"3",2009/05/12 00:00:00,2009/11/17 00:00:00,149.54891554397,149.548919677734,,,,6155.09627985866,605202.98933207
"1330","2011",CA,USF,MDF,"0509555290022000000",,"3",2009/05/12 00:00:00,2011/06/13 00:00:00,404.505385704054,404.50537109375,,,,11396.5001025707,1636975.21803184
"1331","2012",CA,USF,MDF,"0509555310018000002",,"3",2010/04/15 00:00:00,2012/05/20 00:00:00,582.269115703752,582.269104003906,,,,6962.97923644202,2356359.5104509
"1332","2005",CA,USF,MDF,"0509555320039000000",DEER HILL BROADCAST BURN,"3",2005/10/01 00:00:00,2005/10/10 00:00:00,319.486576906712,319.486572265625,,,,5068.42635090927,1292916.60478174
"1333","2007",CA,USF,MDF,"0509555360027000000",HACKAMORE UNDERBURN FY04,"3",2007/03/01 00:00:00,2007/04/01 00:00:00,178.360496162701,178.360488891602,,,,3936.0468417029,721799.319398478
"1334","2007",CA,USF,MDF,"0509555380027000000",HACKAMORE RX BURN,"3",2007/04/15 00:00:00,2007/04/28 00:00:00,237.242370023194,237.242370605469,,,,7783.15229819315,960085.808793759
"1335","2008",CA,USF,MDF,"0509555380029000001",BEELER,"3",2007/04/01 00:00:00,2008/05/02 00:00:00,189.504257956383,189.504257202148,,,,5282.68903565007,766896.523382935
"1336","2007",CA,USF,MDF,"0509555390018000000",HACKAMORE RX BURN,"3",2007/04/02 00:00:00,2007/04/27 00:00:00,212.334460882793,212.334457397461,,,,3862.23400112665,859287.076720371
"1337","2005",CA,USF,MDF,"0509555410037000000",WASHINGTON MOUNTAIN UNDERBURN,"3",2005/10/01 00:00:00,2005/10/01 00:00:00,39.1958494155877,39.1958503723145,,,,2374.71317951799,158619.950141168
"1338","2009",CA,USF,MDF,"0509555520013000000",,"3",2009/05/12 00:00:00,2009/12/07 00:00:00,8.16114916587522,8.16114902496338,,,,928.11844362886,33026.9989160865
"1339","2009",CA,USF,MDF,"0509566130027000000",BENCH,"3",2009/10/15 00:00:00,2009/11/03 00:00:00,317.510362580084,317.510375976562,,,,5742.20414053739,1284918.90011312
"1340","2009",CA,USF,MDF,"0509566130028000000",BENCH,"3",2009/10/15 00:00:00,2009/11/04 00:00:00,291.656845712936,291.656860351562,,,,4627.94729977733,1180293.37993127
"1341","2009",CA,USF,MDF,"0509566130029000000",BENCH,"3",2009/10/15 00:00:00,2009/11/04 00:00:00,413.186051344425,413.186065673828,,,,5372.19631885683,1672104.62767314
"1342","2008",CA,USF,MDF,"0509566130039000002",,"3",2007/10/01 00:00:00,2008/10/28 00:00:00,65.771192192202,65.7711944580078,,,,2766.84324489944,266166.574979759
"1343","2007",CA,USF,MDF,"0509566130048000001",BENCH,"3",2007/10/01 00:00:00,2007/11/16 00:00:00,18.4375050803115,18.4375057220459,,,,1603.63048086345,74613.941783648
"1344","2008",CA,USF,MDF,"0509566130081000000",BENCH,"3",2007/10/01 00:00:00,2008/10/28 00:00:00,249.391916864213,249.39192199707,,,,4480.58174033487,1009253.28874427
"1345","2008",CA,USF,MDF,"0509566130082000000",BENCH,"3",2007/10/01 00:00:00,2008/10/28 00:00:00,49.5123369238911,49.512336730957,,,,1981.44244607249,200369.304964502
"1346","2008",CA,USF,MDF,"0509566130083000000",BENCH,"3",2007/10/01 00:00:00,2008/10/28 00:00:00,403.739488956942,403.739501953125,,,,5033.14435361011,1633875.71624302
"1347","2007",CA,USF,MDF,"0509566260009000000",OSU STUDY,"3",2007/10/01 00:00:00,2007/10/02 00:00:00,536.420733762297,536.420715332031,,,,7002.67396839986,2170817.69153447
"1348","2010",CA,USF,PNF,"0510511319901000001",DOME,"3",2010/06/01 00:00:00,2010/06/18 00:00:00,12.7103776993936,12.7103776931763,,,,976.232739296532,51437.0743122328
"1349","2008",CA,USF,PNF,051051FTCOONMTN101A,COON MTN,"3",2007/10/01 00:00:00,2008/05/21 00:00:00,16.9003600739562,16.9003601074219,,,,2089.87153331863,68393.3314379763
"1350","2008",CA,USF,PNF,051051FTCOONMTN102B,COON MTN,"3",2008/10/01 00:00:00,2008/10/19 00:00:00,29.5012504592382,29.5012512207031,,,,2897.90526653388,119387.324520735
"1351","2010",CA,USF,PNF,051051FTDOMETS02000,DOME TS MEADOW (11),"3",2010/10/01 00:00:00,2010/10/15 00:00:00,14.9361794126838,14.9361791610718,,,,973.442768721029,60444.5736755595
"1352","2008",CA,USF,PNF,051051FTPAPPAS01001,PAPPAS FLAT,"3",2008/10/01 00:00:00,2008/10/16 00:00:00,15.1340353355929,15.1340351104736,,,,986.390419869951,61245.2702734719
"1353","2010",CA,USF,PNF,051051FTPAPPAS01004,PAPPAS FLAT,"3",2010/09/01 00:00:00,2010/09/27 00:00:00,4.46653989117781,4.46653985977173,,,,793.230366557125,18075.4456973634
"1354","2005",CA,USF,PNF,051052FTBRGSOR02001,BEARGRASS WFPR (05) AND (06),"3",2005/10/01 00:00:00,2005/10/13 00:00:00,3.64563740297202,3.64563751220703,,,,818.48421850316,14753.371137959
"1355","2005",CA,USF,PNF,051052FTCOPPER01004,COPPER 2-3-5,"3",2005/10/01 00:00:00,2005/11/07 00:00:00,1.09329176173364,1.09329175949097,,,,482.042184692721,4424.40213836751
"1356","2008",CA,USF,PNF,051052FTCOPPER01005,COPPER 2-3-5,"3",2008/10/01 00:00:00,2008/10/29 00:00:00,6.28267643416643,6.28267621994019,,,,732.499929836659,25425.0894774675
"1357","2010",CA,USF,PNF,051052FTOSBPRV10001,ORLEANS FSC PRIVATE PROP (10),"3",2010/06/01 00:00:00,2010/07/29 00:00:00,119.813906207739,119.813903808594,,,,16048.6843535924,484869.678313992
"1358","2007",CA,USF,PNF,051053F003151474000,SALYER/HAWKINS BAR 1-7-8,"3",2006/10/01 00:00:00,2007/05/14 00:00:00,155.12816527622,155.128158569336,,,,5933.23581120901,627781.415723999
"1359","2007",CA,USF,PNF,051053FTBRGRSLT1000,BEARGRASS LT (07),"3",2007/01/08 00:00:00,2007/01/26 00:00:00,0.988714298576534,0.988714277744293,,,,275.101924759176,4001.18480911316
"1360","2008",CA,USF,PNF,051053FTHRMTBR01000,HORSE MOUNTAIN BEARGRASS,"3",2008/10/01 00:00:00,2008/12/12 00:00:00,1.02204926758668,1.02204930782318,,,,405.402343498813,4136.08664254238
"1361","2007",CA,USF,PNF,051053FTHRMTBR01000,HORSE MOUNTAIN BEARGRASS,"3",2007/10/01 00:00:00,2007/11/08 00:00:00,1.02204926758668,1.02204930782318,,,,405.402343498813,4136.08664254238
"1362","2006",CA,USF,PNF,051053FTLONPIN01000,LONE PINE FT 1(07),"3",2006/10/01 00:00:00,2006/11/03 00:00:00,38.0359171054121,38.0359153747559,,,,1521.70612635936,153925.895419911
"1363","2008",CA,USF,PNF,051053FTSALHWK01001,SALYER/HAWKINS BAR,"3",2007/10/01 00:00:00,2008/06/02 00:00:00,64.2822783078525,64.2822799682617,,,,3480.11788234955,260141.151118367
"1364","2008",CA,USF,PNF,051053FTSALHWK01004,SALYER/HAWKINS BAR,"3",2007/10/01 00:00:00,2008/06/02 00:00:00,18.0992396809411,18.0992393493652,,,,1615.37273510634,73245.0239177136
"1365","2007",CA,USF,PNF,051053FTSALHWK0102A,SALYER/HAWKINS BAR,"3",2006/10/01 00:00:00,2007/01/31 00:00:00,7.43549804300093,7.43549823760986,,,,823.902846090576,30090.3930090609
"1366","2009",CA,USF,PNF,051053FTSALHWK0102B,SALYER/HAWKINS BAR,"3",2009/10/01 00:00:00,2009/10/12 00:00:00,19.3760221019002,19.3760223388672,,,,1464.01696728103,78411.9799507007
"1367","2010",CA,USF,PNF,051053FTSALHWK0102C,SALYER/HAWKINS BAR,"3",2010/05/03 00:00:00,2010/06/22 00:00:00,61.6926751255275,61.6926765441895,,,,2860.22633415759,249661.400474322
"1368","2010",CA,USF,PNF,051053FTSALHWK0102D,SALYER/HAWKINS BAR,"3",2010/10/01 00:00:00,2010/10/22 00:00:00,38.4965053306696,38.4965057373047,,,,2010.42552613426,155789.830190598
"1369","2008",CA,USF,PNF,051053FTSALHWK0105A,SALYER/HAWKINS BAR,"3",2007/10/01 00:00:00,2008/06/02 00:00:00,18.9114534206513,18.9114532470703,,,,1214.79256481358,76531.9322074909
"1370","2009",CA,USF,PNF,051053FTSALHWK0105B,SALYER/HAWKINS BAR,"3",2008/10/01 00:00:00,2009/05/22 00:00:00,65.296866257663,65.2968673706055,,,,3578.37790904137,264247.0391805
"1371","2005",CA,USF,PNF,051053FTSALHWK0106A,SALYER/HAWKINS BAR,"3",2005/10/01 00:00:00,2005/10/24 00:00:00,35.2897819204042,35.2897834777832,,,,3408.57627607691,142812.734323353
"1372","2007",CA,USF,PNF,051053FTSALHWK0106B,SALYER/HAWKINS BAR,"3",2006/10/01 00:00:00,2007/05/10 00:00:00,37.5327680247392,37.5327682495117,,,,2592.89040773704,151889.724824167
"1373","2005",CA,USF,PNF,051053FTSALHWK0107A,SALYER/HAWKINS BAR,"3",2005/10/01 00:00:00,2005/10/25 00:00:00,88.9083887932497,88.9083862304688,,,,2861.15973946244,359799.441414996
"1374","2007",CA,USF,PNF,051053FTSALHWK0107B,SALYER/HAWKINS BAR,"3",2006/10/01 00:00:00,2007/05/14 00:00:00,56.2810018634353,56.2810020446777,,,,2508.00632330372,227761.129183131
"1375","2007",CA,USF,PNF,051053FTSALHWK0109C,SALYER/HAWKINS BAR,"3",2006/10/01 00:00:00,2007/01/31 00:00:00,4.75545478065653,4.75545501708984,,,,750.186074411644,19244.6427205327
"1376","2005",CA,USF,PNF,051054FTCLOGUL01003,CLOVER GULCH,"3",2005/12/16 00:00:00,2005/12/16 00:00:00,12.0061930005922,12.0061931610107,,,,1062.69588240032,48587.395043435
"1377","2007",CA,USF,PNF,051054FTCLOGUL01004,CLOVER GULCH,"3",2006/10/01 00:00:00,2007/01/23 00:00:00,71.122077295292,71.1220779418945,,,,3045.78652432225,287820.833080546
"1378","2009",CA,USF,BDF,"0511011060003000000",RED CLOVER UNDERBURN FY10,"3",2009/09/01 00:00:00,2009/11/04 00:00:00,124.15524281377,124.155242919922,,,,3176.31676410254,502438.438587336
"1379","2009",CA,USF,BDF,"0511011060010000000",,"3",2001/06/15 00:00:00,2009/06/11 00:00:00,127.159085264975,127.159088134766,,,,6163.62976542477,514594.560871072
"1380","2009",CA,USF,BDF,"0511011060011000000",,"3",2001/06/15 00:00:00,2009/06/13 00:00:00,40.652083459336,40.6520843505859,,,,2242.12055208828,164513.145322077
"1381","2009",CA,USF,BDF,"0511011060012000000",,"3",2001/09/15 00:00:00,2009/06/11 00:00:00,46.2973689620476,46.2973670959473,,,,4334.85433750062,187358.801647708
"1382","2009",CA,USF,BDF,"0511011060013000000",,"3",2001/06/15 00:00:00,2009/06/13 00:00:00,12.4170646670287,12.417064666748,,,,1020.90079014297,50250.0781183954
"1383","2009",CA,USF,BDF,"0511011060016000000",,"3",2001/09/15 00:00:00,2009/06/11 00:00:00,48.7214747283939,48.7214736938477,,,,2937.45836339579,197168.8129134
"1384","2009",CA,USF,BDF,"0511011060017000000",,"3",2001/06/15 00:00:00,2009/06/13 00:00:00,9.72887714535589,9.72887706756592,,,,1164.0396875345,39371.3689584241
"1385","2009",CA,USF,BDF,"0511011060020000000",,"3",2001/09/15 00:00:00,2009/06/11 00:00:00,42.9773693716324,42.9773712158203,,,,3198.62174024789,173923.243259448
"1386","2009",CA,USF,BDF,"0511011060023000000",,"3",2001/06/15 00:00:00,2009/06/13 00:00:00,3.13125157019579,3.13125157356262,,,,588.784186050411,12671.7251540269
"1387","2009",CA,USF,BDF,"0511011060026000000",,"3",2001/06/15 00:00:00,2009/06/13 00:00:00,11.7281076571588,11.7281074523926,,,,1208.26361960822,47461.9677949717
"1388","2007",CA,USF,BDF,"0511011100032000000",LUDA,"3",2007/05/01 00:00:00,2007/05/01 00:00:00,23.036045293468,23.0360450744629,,,,1489.1725805434,93223.5678425681
"1389","2008",CA,USF,BDF,"0511011210052000000",RED CLOVER DFPZ,"3",2001/09/15 00:00:00,2008/04/25 00:00:00,105.719363178426,105.719360351562,,,,3104.15648592652,427831.08385065
"1390","2008",CA,USF,BDF,"0511011210054000000",,"3",2001/09/15 00:00:00,2008/05/01 00:00:00,50.9903631766379,50.990364074707,,,,2204.39862792773,206350.678701886
"1391","2010",CA,USF,BDF,"0511011210058000000",,"3",2010/05/01 00:00:00,2010/06/30 00:00:00,446.71474250486,446.714752197266,,,,6398.94138321649,1807790.41386564
"1392","2008",CA,USF,BDF,"0511015070001000000",,"3",2001/06/15 00:00:00,2008/05/01 00:00:00,11.4111086145389,11.4111089706421,,,,1345.06920914872,46179.1181834509
"1393","2008",CA,USF,BDF,"0511015070002000000",,"3",2001/06/15 00:00:00,2008/05/03 00:00:00,40.966711250903,40.9667129516602,,,,2721.84171335328,165786.398530323
"1394","2008",CA,USF,BDF,"0511015070003000000",,"3",2001/06/15 00:00:00,2008/05/03 00:00:00,10.8440566481686,10.8440570831299,,,,1299.15347910236,43884.3402915106
"1395","2008",CA,USF,BDF,"0511015070004000000",,"3",2001/06/15 00:00:00,2008/04/30 00:00:00,11.8148974520764,11.8148975372314,,,,1096.80301994418,47813.1936339329
"1396","2009",CA,USF,BDF,"0511015070005000000",,"3",2001/06/15 00:00:00,2009/06/09 00:00:00,26.8221457774901,26.8221454620361,,,,1847.13710096207,108545.372902185
"1397","2009",CA,USF,BDF,"0511015070006000000",,"3",2001/09/15 00:00:00,2009/05/13 00:00:00,35.5982180593494,35.598217010498,,,,2248.84041744774,144060.877379474
"1398","2009",CA,USF,BDF,"0511015070007000000",,"3",2009/04/30 00:00:00,2009/05/13 00:00:00,72.0450486705436,72.045051574707,,,,3681.42420453515,291555.96791451
"1399","2008",CA,USF,BDF,"0511015070009000000",,"3",2001/06/15 00:00:00,2008/04/25 00:00:00,69.3622544982321,69.3622512817383,,,,4654.00452262437,280699.085088314
"1400","2009",CA,USF,BDF,"0511015070033000000",,"3",2001/09/15 00:00:00,2009/06/09 00:00:00,47.1865365493146,47.1865348815918,,,,2455.56593662728,190957.138485406
"1401","2008",CA,USF,BDF,"0511015070035000000",,"3",2001/09/15 00:00:00,2008/04/25 00:00:00,14.2614699796126,14.2614698410034,,,,1188.84144154571,57714.12137986
"1402","2009",CA,USF,BDF,"0511015100018000000",,"3",2001/09/15 00:00:00,2009/06/09 00:00:00,68.5358884154745,68.535888671875,,,,3193.07659799682,277354.900199053
"1403","2009",CA,USF,BDF,"0511015100022000000",,"3",2001/06/15 00:00:00,2009/06/11 00:00:00,17.5327296440004,17.5327301025391,,,,2233.83850682479,70952.4395620257
"1404","2006",CA,USF,BDF,"0511015160103000000",,"3",2006/05/15 00:00:00,2006/05/15 00:00:00,48.8855579251102,48.8855590820312,,,,2724.90653527116,197832.785445992
"1405","2009",CA,USF,BDF,"0511020038000000000",GREEN FLAT UNDERBURN,"3",2009/10/15 00:00:00,2009/10/25 00:00:00,216.674838094398,216.674835205078,,,,4207.55319397689,876851.960273463
"1406","2008",CA,USF,BDF,"0511022070905000000",NORTH ANTELOPE UNDERBURN,"3",2007/05/25 00:00:00,2008/04/01 00:00:00,863.112960166418,863.112976074219,,,,12438.3975193568,3492894.22610614
"1407","2006",CA,USF,BDF,"0511022110058000000",HUNGRY UNIT 1,"3",2006/06/01 00:00:00,2006/06/15 00:00:00,0.00433741530774469,0.00433741509914398,,,,34.02432307667,17.5528969947627
"1408","2006",CA,USF,BDF,"0511022110058000000",HUNGRY UNIT 1,"3",2006/05/31 00:00:00,2006/06/04 00:00:00,0.00433741530774469,0.00433741509914398,,,,34.02432307667,17.5528969947627
"1409","2006",CA,USF,BDF,"0511022110059000000",HUNGARY UNIT 2,"3",2006/06/03 00:00:00,2006/06/04 00:00:00,28.8387357679642,28.8387355804443,,,,2012.86678696407,116706.21687282
"1410","2005",CA,USF,BDF,"0511022140036000000",GREEN FLAT FY 2006 UNDERBURN,"3",2005/10/18 00:00:00,2005/10/29 00:00:00,1330.90404993898,1330.90405273438,,,,29133.9815272255,5385977.63043163
"1411","2008",CA,USF,BDF,"0511022160803000003",GENESEE FUELS TREATMENT PROJ,"3",2007/12/01 00:00:00,2008/04/11 00:00:00,57.7375372970818,57.7375373840332,,,,2022.88828523523,233655.523624255
"1412","2010",CA,USF,BDF,"0511022220001000000",WEBBERS MILK-VETCH ENHANCEMENT,"3",2010/10/19 00:00:00,2010/10/20 00:00:00,3.37053349680941,3.37053346633911,,,,592.041057606726,13640.0651284775
"1413","2006",CA,USF,BDF,"0511026030039000000",,"3",2005/04/01 00:00:00,2006/09/30 00:00:00,5.74941110528935,5.74941110610962,,,,618.510766375162,23267.0817987672
"1414","2008",CA,USF,BDF,"0511026040055000000",EMPIRE UNDERBURN-ONLY,"3",2007/12/01 00:00:00,2008/05/09 00:00:00,84.2089927745909,84.2089920043945,,,,3346.98420555064,340781.703233688
"1415","2005",CA,USF,BDF,"0511026050123000000",WATERS UNDERBURN FY 2006,"3",2005/10/20 00:00:00,2005/10/26 00:00:00,322.078530683421,322.078521728516,,,,15073.010269173,1303405.57041336
"1416","2007",CA,USF,BDF,"0511026110150000004",C&D MP THIN,"3",2007/05/05 00:00:00,2007/05/05 00:00:00,59.7251546617223,59.725154876709,,,,2958.58390413256,241699.125721624
"1417","2008",CA,USF,BDF,"0511026110150000005",C&D MP THIN,"3",2007/10/02 00:00:00,2008/04/18 00:00:00,57.4368266688137,57.436824798584,,,,1947.16584605502,232438.590886964
"1418","2009",CA,USF,BDF,"0511026130101000000",MEADOW VALEY UB - UNIT 35,"3",2009/11/05 00:00:00,2009/11/05 00:00:00,56.7003227685643,56.7003211975098,,,,2922.52526976879,229458.06516322
"1419","2008",CA,USF,BDF,"0511026130115000000",MEADOW VALLEY UNDERBURN,"3",2008/09/10 00:00:00,2008/12/08 00:00:00,108.790234260635,108.790237426758,,,,3623.62009612366,440258.458443759
"1420","2010",CA,USF,BDF,"0511026130132000001",MEADOW VALLEY UNDERBURN UNIT34,"3",2010/10/01 00:00:00,2010/10/20 00:00:00,65.6088091359948,65.6088104248047,,,,2495.03506862181,265509.430618016
"1421","2010",CA,USF,BDF,"0511026130132000002",MEADOW VALLEY UNDERBURN UNIT34,"3",2010/10/01 00:00:00,2010/10/17 00:00:00,6.47300218277013,6.4730019569397,,,,681.783190197463,26195.3114860788
"1422","2011",CA,USF,BDF,"0511026130132000003",MEADOW VALLEY UNDERBURN UNIT34,"3",2010/09/01 00:00:00,2011/10/26 00:00:00,80.5853698066391,80.5853729248047,,,,4296.37546939834,326117.419376738
"1423","2006",CA,USF,BDF,"0511026180109000000",,"3",2005/04/01 00:00:00,2006/09/30 00:00:00,24.0885237584594,24.0885238647461,,,,1475.9579640895,97482.7954151046
"1424","2006",CA,USF,BDF,"0511026180120000000",,"3",2005/04/01 00:00:00,2006/09/30 00:00:00,16.1216766656091,16.1216773986816,,,,1735.31594703465,65242.1379364789
"1425","2008",CA,USF,BDF,"0511026180127000000",RIDGE DFPZ MAINTENANCE,"3",2008/04/20 00:00:00,2008/05/03 00:00:00,69.0844622652518,69.0844650268555,,,,3509.14642881798,279574.899806185
"1426","2009",CA,USF,BDF,"0511026190120000001",MEADOW VALLEY UNDERBURN,"3",2008/09/15 00:00:00,2009/06/11 00:00:00,23.724109263078,23.7241096496582,,,,1368.32210208554,96008.053871761
"1427","2010",CA,USF,BDF,"0511026190120000002",MEADOW VALLEY UNDERBURN,"3",2008/09/15 00:00:00,2010/05/07 00:00:00,17.7302818696669,17.730281829834,,,,1801.64758232581,71751.9048253605
"1428","2009",CA,USF,BDF,"0511033010184000001",SLAPJACK,"3",2006/06/22 00:00:00,2009/05/21 00:00:00,12.0667636423939,12.0667638778687,,,,982.788692972525,48832.4599438044
"1429","2008",CA,USF,BDF,"0511033030138000000",SLAPJACK,"3",2008/09/30 00:00:00,2008/10/30 00:00:00,52.6865647030169,52.6865653991699,,,,2612.76488502426,213214.96504354
"1430","2010",CA,USF,BDF,"0511033030141000000",CHALLENGE SERVICE CONTRACT,"3",2010/04/10 00:00:00,2010/04/10 00:00:00,7.4257375584623,7.42573738098145,,,,722.936762890263,30050.89372952
"1431","2010",CA,USF,BDF,"0511033040062001000",SLAPJACK,"3",2009/12/01 00:00:00,2010/06/16 00:00:00,12.9789548106528,12.9789552688599,,,,1043.21278515511,52523.96912569
"1432","2010",CA,USF,BDF,"0511033040062002001",SLAPJACK DFPZ UNIT 62,"3",2009/10/31 00:00:00,2010/06/15 00:00:00,8.35194048712536,8.3519401550293,,,,761.539263726849,33799.1043115726
"1433","2011",CA,USF,BDF,"0511033040062002002",SLAPJACK DFPZ UNIT 62,"3",2010/10/01 00:00:00,2011/07/07 00:00:00,29.6791864039191,29.6791858673096,,,,1766.31045495357,120107.406137242
"1434","2009",CA,USF,BDF,"0511033040074001000",SLAPJACK,"3",2009/04/07 00:00:00,2009/04/08 00:00:00,47.270278332997,47.2702789306641,,,,2868.78972106688,191296.029460524
"1435","2009",CA,USF,BDF,"0511033040075000000",SLAPJACK,"3",2008/10/01 00:00:00,2009/01/21 00:00:00,75.2123651665055,75.2123641967773,,,,3705.75832061796,304373.643017967
"1436","2011",CA,USF,BDF,"0511033045900000000",SLAPJACK,"3",2010/10/31 00:00:00,2011/06/15 00:00:00,55.3318069683047,55.3318061828613,,,,2829.11147523371,223919.878392681
"1437","2011",CA,USF,BDF,"0511033080879000000",CHALLENGE SERVICE CONTRACT,"3",2010/10/31 00:00:00,2011/06/12 00:00:00,11.1265289221888,11.1265287399292,,,,1159.53884568886,45027.465027779
